id, palette, k, r, g, b, hue, sat, lum
0x000ca951bc, Normal, 12, 169, 81, 188, 289.3457943925234, 0.44398340248962664, 0.5274509803921569
0x000caac5ae, Normal, 12, 170, 197, 174, 128.8888888888889, 0.18881118881118894, 0.7196078431372549
0x000cac2c19, Normal, 12, 172, 44, 25, 7.755102040816325, 0.7461928934010152, 0.3862745098039216
0x000cadcb25, Normal, 12, 173, 203, 37, 70.8433734939759, 0.6916666666666665, 0.47058823529411764
0x000cae2fe6, Normal, 12, 174, 47, 230, 281.6393442622951, 0.7854077253218885, 0.5431372549019609
0x000cb3b344, Normal, 12, 179, 179, 68, 60, 0.4493927125506073, 0.484313725490196
0x000cb65a69, Normal, 12, 182, 90, 105, 350.2173913043478, 0.3865546218487395, 0.5333333333333333
0x000cb86d79, Normal, 12, 184, 109, 121, 350.4, 0.3456221198156682, 0.5745098039215686
0x000cb87603, Normal, 12, 184, 118, 3, 38.12154696132596, 0.9679144385026739, 0.36666666666666664
0x000cbb6c90, Normal, 12, 187, 108, 144, 332.65822784810126, 0.3674418604651162, 0.5784313725490196
0x000cbc4268, Normal, 12, 188, 66, 104, 341.3114754098361, 0.4803149606299213, 0.4980392156862745
0x000cbcb601, Normal, 12, 188, 182, 1, 58.074866310160424, 0.9894179894179894, 0.37058823529411766
0x000cbe6e73, Normal, 12, 190, 110, 115, 356.25, 0.380952380952381, 0.5882352941176471
0x000cbf3a66, Normal, 12, 191, 58, 102, 340.1503759398496, 0.534136546184739, 0.48823529411764705
0x000cc15139, Normal, 12, 193, 81, 57, 10.588235294117645, 0.544, 0.49019607843137253
0x000cc72af8, Normal, 12, 199, 42, 248, 285.7281553398058, 0.9363636363636363, 0.5686274509803921
0x000cc83e84, Normal, 12, 200, 62, 132, 329.5652173913044, 0.5564516129032258, 0.5137254901960784
0x000ccf62ac, Normal, 12, 207, 98, 172, 319.26605504587155, 0.5317073170731706, 0.5980392156862745
0x000cd25867, Normal, 12, 210, 88, 103, 352.62295081967216, 0.5754716981132074, 0.584313725490196
0x000cd59b92, Normal, 12, 213, 155, 146, 8.05970149253731, 0.4437086092715232, 0.7039215686274509
0x000cd5a86e, Normal, 12, 213, 168, 110, 33.78640776699028, 0.5508021390374331, 0.6333333333333333
0x000cd6fb29, Normal, 12, 214, 251, 41, 70.57142857142856, 0.9633027522935779, 0.5725490196078431
0x000cd9eaf7, Normal, 12, 217, 234, 247, 206, 0.6521739130434783, 0.9098039215686274
0x000cda37f6, Normal, 12, 218, 55, 246, 291.2041884816754, 0.9138755980861244, 0.5901960784313726
0x000cdb7bf6, Normal, 12, 219, 123, 246, 286.8292682926829, 0.8723404255319148, 0.7235294117647059
0x000cdc4cee, Normal, 12, 220, 76, 238, 293.33333333333337, 0.826530612244898, 0.615686274509804
0x000cdecb2c, Normal, 12, 222, 203, 44, 53.59550561797753, 0.7295081967213115, 0.5215686274509804
0x000cdee8c0, Normal, 12, 222, 232, 192, 74.99999999999999, 0.46511627906976727, 0.8313725490196078
0x000ce341d4, Normal, 12, 227, 65, 212, 305.55555555555554, 0.7431192660550457, 0.5725490196078431
0x000ce43ea4, Normal, 12, 228, 62, 164, 323.13253012048193, 0.7545454545454545, 0.5686274509803921
0x000ce4ecea, Normal, 12, 228, 236, 234, 164.99999999999983, 0.17391304347826106, 0.9098039215686275
0x000cebf60b, Normal, 12, 235, 246, 11, 62.80851063829787, 0.9288537549407115, 0.503921568627451
0x000cf3ae15, Normal, 12, 243, 174, 21, 41.351351351351354, 0.9024390243902437, 0.5176470588235293
0x000cf4fb84, Normal, 12, 244, 251, 132, 63.52941176470587, 0.9370078740157478, 0.7509803921568627
0x000cf5579e, Normal, 12, 245, 87, 158, 333.0379746835443, 0.8876404494382023, 0.6509803921568628
0x000cf99e8f, Normal, 12, 249, 158, 143, 8.490566037735853, 0.8983050847457624, 0.7686274509803921
0x000cfb3488, Normal, 12, 251, 52, 136, 334.67336683417085, 0.9613526570048307, 0.5941176470588235
0x000d033927, Normal, 13, 3, 57, 39, 160, 0.8999999999999999, 0.11764705882352941
0x000d0cd97a, Normal, 13, 12, 217, 122, 152.1951219512195, 0.8951965065502184, 0.4490196078431372
0x000d0e6eb7, Normal, 13, 14, 110, 183, 205.9171597633136, 0.8578680203045684, 0.3862745098039216
0x000d123e05, Normal, 13, 18, 62, 5, 106.3157894736842, 0.8507462686567165, 0.13137254901960785
0x000d17ee96, Normal, 13, 23, 238, 150, 155.44186046511626, 0.8634538152610441, 0.5117647058823529
0x000d189045, Normal, 13, 24, 144, 69, 142.5, 0.7142857142857143, 0.32941176470588235
0x000d189bfb, Normal, 13, 24, 155, 251, 205.37444933920705, 0.9659574468085105, 0.5392156862745098
0x000d191ae4, Normal, 13, 25, 26, 228, 239.70443349753694, 0.8023715415019763, 0.49607843137254903
0x000d1bcd13, Normal, 13, 27, 205, 19, 117.41935483870968, 0.8303571428571429, 0.4392156862745098
0x000d1cf11f, Normal, 13, 28, 241, 31, 120.84507042253522, 0.8838174273858921, 0.5274509803921569
0x000d1d533a, Normal, 13, 29, 83, 58, 152.22222222222223, 0.4821428571428572, 0.2196078431372549
0x000d1f303a, Normal, 13, 31, 48, 58, 202.22222222222223, 0.30337078651685395, 0.17450980392156862
0x000d236a86, Normal, 13, 35, 106, 134, 196.96969696969697, 0.5857988165680472, 0.3313725490196079
0x000d290eac, Normal, 13, 41, 14, 172, 250.25316455696202, 0.8494623655913978, 0.3647058823529412
0x000d2a27fb, Normal, 13, 42, 39, 251, 240.84905660377362, 0.9636363636363635, 0.5686274509803921
0x000d2eb61c, Normal, 13, 46, 182, 28, 112.98701298701299, 0.7333333333333335, 0.4117647058823529
0x000d2f9ab8, Normal, 13, 47, 154, 184, 193.13868613138686, 0.5930735930735931, 0.45294117647058824
0x000d350d53, Normal, 13, 53, 13, 83, 274.2857142857143, 0.7291666666666667, 0.18823529411764706
0x000d391b88, Normal, 13, 57, 27, 136, 256.5137614678899, 0.6687116564417178, 0.3196078431372549
0x000d3b3b49, Normal, 13, 59, 59, 73, 240, 0.10606060606060602, 0.2588235294117647
0x000d3bbe4a, Normal, 13, 59, 190, 74, 126.87022900763358, 0.5261044176706826, 0.4882352941176471
0x000d3e3c53, Normal, 13, 62, 60, 83, 245.21739130434784, 0.16083916083916086, 0.2803921568627451
0x000d43474c, Normal, 13, 67, 71, 76, 213.33333333333331, 0.06293706293706292, 0.2803921568627451
0x000d4561bc, Normal, 13, 69, 97, 188, 225.88235294117646, 0.4703557312252965, 0.503921568627451
0x000d4714bc, Normal, 13, 71, 20, 188, 258.2142857142857, 0.8076923076923078, 0.40784313725490196
0x000d4a5e0b, Normal, 13, 74, 94, 11, 74.4578313253012, 0.7904761904761903, 0.2058823529411765
0x000d4aa806, Normal, 13, 74, 168, 6, 94.81481481481481, 0.9310344827586207, 0.3411764705882353
0x000d4d6546, Normal, 13, 77, 101, 70, 106.45161290322582, 0.18128654970760225, 0.33529411764705885
0x000d4fcb31, Normal, 13, 79, 203, 49, 108.31168831168831, 0.6111111111111112, 0.4941176470588235
0x000d503f52, Normal, 13, 80, 63, 82, 293.6842105263158, 0.13103448275862073, 0.28431372549019607
0x000d56f279, Normal, 13, 86, 242, 121, 133.46153846153845, 0.8571428571428569, 0.6431372549019607
0x000d578076, Normal, 13, 87, 128, 118, 165.3658536585366, 0.19069767441860463, 0.4215686274509804
0x000d5ea422, Normal, 13, 94, 164, 34, 92.3076923076923, 0.6565656565656567, 0.38823529411764707
0x000d6114d1, Normal, 13, 97, 20, 209, 264.44444444444446, 0.8253275109170307, 0.4490196078431372
0x000d6202b2, Normal, 13, 98, 2, 178, 272.7272727272727, 0.9777777777777779, 0.3529411764705882
0x000d62b38a, Normal, 13, 98, 179, 138, 149.62962962962962, 0.34763948497854064, 0.5431372549019607
0x000d67fe18, Normal, 13, 103, 254, 24, 99.3913043478261, 0.9913793103448277, 0.5450980392156863
0x000d681c46, Normal, 13, 104, 28, 70, 326.8421052631579, 0.5757575757575758, 0.2588235294117647
0x000d6ba9cb, Normal, 13, 107, 169, 203, 201.25, 0.47999999999999987, 0.6078431372549019
0x000d71c4cb, Normal, 13, 113, 196, 203, 184.66666666666666, 0.46391752577319584, 0.6196078431372549
0x000d726065, Normal, 13, 114, 96, 101, 343.33333333333337, 0.08571428571428576, 0.4117647058823529
0x000d777ac3, Normal, 13, 119, 122, 195, 237.6315789473684, 0.38775510204081626, 0.615686274509804
0x000d7a138e, Normal, 13, 122, 19, 142, 290.2439024390244, 0.7639751552795031, 0.3156862745098039
0x000d7d3eee, Normal, 13, 125, 62, 238, 261.4772727272727, 0.8380952380952381, 0.5882352941176471
0x000d7ef430, Normal, 13, 126, 244, 48, 96.12244897959184, 0.8990825688073394, 0.5725490196078431
0x000d7fa8ca, Normal, 13, 127, 168, 202, 207.2, 0.41436464088397773, 0.6450980392156862
0x000d87c84c, Normal, 13, 135, 200, 76, 91.45161290322581, 0.5299145299145299, 0.5411764705882353
0x000d8a46b3, Normal, 13, 138, 70, 179, 277.43119266055044, 0.4377510040160642, 0.48823529411764705
0x000d8a8cbd, Normal, 13, 138, 140, 189, 237.6470588235294, 0.27868852459016397, 0.6411764705882352
0x000d8e9f1b, Normal, 13, 142, 159, 27, 67.72727272727273, 0.7096774193548389, 0.36470588235294116
0x000d99dfda, Normal, 13, 153, 223, 218, 175.7142857142857, 0.5223880597014927, 0.7372549019607844
0x000d9b8bfb, Normal, 13, 155, 139, 251, 248.57142857142858, 0.9333333333333331, 0.7647058823529411
0x000d9d6584, Normal, 13, 157, 101, 132, 326.7857142857143, 0.22222222222222227, 0.5058823529411764
0x000d9ef721, Normal, 13, 158, 247, 33, 84.95327102803738, 0.9304347826086957, 0.5490196078431373
0x000da38758, Normal, 13, 163, 135, 88, 37.60000000000001, 0.298804780876494, 0.492156862745098
0x000da43f8f, Normal, 13, 164, 63, 143, 312.4752475247525, 0.44493392070484583, 0.4450980392156863
0x000da47e32, Normal, 13, 164, 126, 50, 40, 0.5327102803738318, 0.4196078431372549
0x000daee016, Normal, 13, 174, 224, 22, 74.85148514851485, 0.8211382113821137, 0.4823529411764706
0x000db0f168, Normal, 13, 176, 241, 104, 88.46715328467153, 0.8303030303030303, 0.6764705882352942
0x000db4448a, Normal, 13, 180, 68, 138, 322.5, 0.45161290322580644, 0.4862745098039216
0x000db4bb10, Normal, 13, 180, 187, 16, 62.456140350877185, 0.8423645320197044, 0.3980392156862745
0x000dbb0321, Normal, 13, 187, 3, 33, 350.2173913043478, 0.9684210526315791, 0.3725490196078431
0x000dc043f0, Normal, 13, 192, 67, 240, 283.3526011560694, 0.8522167487684729, 0.6019607843137255
0x000dc188a7, Normal, 13, 193, 136, 167, 327.36842105263156, 0.3149171270718231, 0.6450980392156862
0x000dc43e84, Normal, 13, 196, 62, 132, 328.65671641791045, 0.5317460317460317, 0.5058823529411764
0x000dc764b4, Normal, 13, 199, 100, 180, 311.5151515151515, 0.46919431279620855, 0.5862745098039216
0x000dc798a8, Normal, 13, 199, 152, 168, 339.5744680851064, 0.29559748427672955, 0.6882352941176471
0x000dc7f02a, Normal, 13, 199, 240, 42, 72.42424242424244, 0.868421052631579, 0.5529411764705883
0x000dcd6566, Normal, 13, 205, 101, 102, 359.4230769230769, 0.5098039215686275, 0.6
0x000dcdd9cc, Normal, 13, 205, 217, 204, 115.3846153846154, 0.14606741573033685, 0.8254901960784313
0x000dcfbe8d, Normal, 13, 207, 190, 141, 44.54545454545455, 0.4074074074074074, 0.6823529411764706
0x000dd15131, Normal, 13, 209, 81, 49, 11.999999999999996, 0.6349206349206349, 0.5058823529411764
0x000dd40487, Normal, 13, 212, 4, 135, 322.21153846153845, 0.9629629629629628, 0.42352941176470593
0x000dda885b, Normal, 13, 218, 136, 91, 21.259842519685037, 0.6318407960199004, 0.6058823529411764
0x000ddb868f, Normal, 13, 219, 134, 143, 353.6470588235294, 0.5414012738853502, 0.692156862745098
0x000ddbfd67, Normal, 13, 219, 253, 103, 73.60000000000001, 0.9740259740259739, 0.6980392156862745
0x000ddfe195, Normal, 13, 223, 225, 149, 61.57894736842104, 0.5588235294117647, 0.7333333333333334
0x000de6de2d, Normal, 13, 230, 222, 45, 57.4054054054054, 0.7872340425531914, 0.5392156862745098
0x000dec2f6a, Normal, 13, 236, 47, 106, 341.26984126984127, 0.8325991189427313, 0.5549019607843138
0x000dedd3bb, Normal, 13, 237, 211, 187, 28.79999999999999, 0.5813953488372093, 0.8313725490196078
0x000df1bd81, Normal, 13, 241, 189, 129, 32.142857142857146, 0.7999999999999999, 0.7254901960784313
0x000df48d4b, Normal, 13, 244, 141, 75, 23.431952662721894, 0.8848167539267017, 0.6254901960784314
0x000df5ea0e, Normal, 13, 245, 234, 14, 57.14285714285714, 0.9203187250996016, 0.5078431372549019
0x000df6a98d, Normal, 13, 246, 169, 141, 15.999999999999993, 0.8536585365853657, 0.7588235294117647
0x000dfca727, Normal, 13, 252, 167, 39, 36.056338028169016, 0.9726027397260274, 0.5705882352941176
0x000e00aceb, Normal, 14, 0, 172, 235, 196.08510638297872, 1, 0.46078431372549017
0x000e0168d6, Normal, 14, 1, 104, 214, 210.98591549295773, 0.9906976744186047, 0.4215686274509804
0x000e02146e, Normal, 14, 2, 20, 110, 230, 0.9642857142857144, 0.2196078431372549
0x000e04f1fa, Normal, 14, 4, 241, 250, 182.1951219512195, 0.968503937007874, 0.4980392156862745
0x000e06222b, Normal, 14, 6, 34, 43, 194.5945945945946, 0.7551020408163267, 0.09607843137254903
0x000e064144, Normal, 14, 6, 65, 68, 182.90322580645162, 0.8378378378378379, 0.14509803921568626
0x000e0b6999, Normal, 14, 11, 105, 153, 200.28169014084506, 0.8658536585365855, 0.32156862745098036
0x000e0bde3e, Normal, 14, 11, 222, 62, 134.50236966824644, 0.905579399141631, 0.4568627450980392
0x000e0f00b8, Normal, 14, 15, 0, 184, 244.89130434782606, 1, 0.3607843137254902
0x000e1029c1, Normal, 14, 16, 41, 193, 231.52542372881356, 0.84688995215311, 0.40980392156862744
0x000e12e8d5, Normal, 14, 18, 232, 213, 174.6728971962617, 0.8560000000000001, 0.49019607843137253
0x000e190d85, Normal, 14, 25, 13, 133, 245.99999999999997, 0.821917808219178, 0.2862745098039216
0x000e1a08c5, Normal, 14, 26, 8, 197, 245.7142857142857, 0.9219512195121952, 0.4019607843137255
0x000e1a837c, Normal, 14, 26, 131, 124, 176, 0.6687898089171975, 0.3078431372549019
0x000e260859, Normal, 14, 38, 8, 89, 262.22222222222223, 0.8350515463917526, 0.19019607843137254
0x000e2721ee, Normal, 14, 39, 33, 238, 241.7560975609756, 0.8577405857740587, 0.5313725490196078
0x000e2ac441, Normal, 14, 42, 196, 65, 128.96103896103895, 0.6470588235294118, 0.4666666666666667
0x000e2d5698, Normal, 14, 45, 86, 152, 217.00934579439252, 0.5431472081218274, 0.3862745098039216
0x000e2dc1de, Normal, 14, 45, 193, 222, 189.83050847457628, 0.7283950617283951, 0.5235294117647059
0x000e2f90c5, Normal, 14, 47, 144, 197, 201.20000000000002, 0.6147540983606558, 0.47843137254901963
0x000e3494d2, Normal, 14, 52, 148, 210, 203.54430379746836, 0.6370967741935484, 0.5137254901960784
0x000e396daa, Normal, 14, 57, 109, 170, 212.38938053097345, 0.4977973568281938, 0.44509803921568625
0x000e39721a, Normal, 14, 57, 114, 26, 98.86363636363636, 0.6285714285714286, 0.27450980392156865
0x000e3e3d86, Normal, 14, 62, 61, 134, 240.82191780821915, 0.3743589743589743, 0.3823529411764706
0x000e3fc6e0, Normal, 14, 63, 198, 224, 189.68944099378882, 0.7219730941704036, 0.5627450980392157
0x000e4046be, Normal, 14, 64, 70, 190, 237.14285714285717, 0.49606299212598426, 0.4980392156862745
0x000e40914b, Normal, 14, 64, 145, 75, 128.14814814814815, 0.38755980861244016, 0.40980392156862744
0x000e4476fa, Normal, 14, 68, 118, 250, 223.51648351648353, 0.9479166666666665, 0.6235294117647059
0x000e461bf2, Normal, 14, 70, 27, 242, 252, 0.8921161825726142, 0.5274509803921569
0x000e4b7d82, Normal, 14, 75, 125, 130, 185.45454545454544, 0.26829268292682923, 0.4019607843137255
0x000e4dd4d3, Normal, 14, 77, 212, 211, 179.55555555555551, 0.6108597285067875, 0.5666666666666667
0x000e4f8699, Normal, 14, 79, 134, 153, 195.4054054054054, 0.3189655172413793, 0.4549019607843137
0x000e515716, Normal, 14, 81, 87, 22, 65.53846153846155, 0.5963302752293577, 0.21372549019607845
0x000e51e907, Normal, 14, 81, 233, 7, 100.35398230088497, 0.9416666666666667, 0.47058823529411764
0x000e53476e, Normal, 14, 83, 71, 110, 258.46153846153845, 0.2154696132596685, 0.35490196078431374
0x000e537499, Normal, 14, 83, 116, 153, 211.71428571428572, 0.29661016949152536, 0.4627450980392157
0x000e555a7f, Normal, 14, 85, 90, 127, 232.85714285714286, 0.19811320754716985, 0.4156862745098039
0x000e577bea, Normal, 14, 87, 123, 234, 225.3061224489796, 0.7777777777777777, 0.6294117647058823
0x000e57b90f, Normal, 14, 87, 185, 15, 94.58823529411764, 0.85, 0.39215686274509803
0x000e598c29, Normal, 14, 89, 140, 41, 90.90909090909092, 0.5469613259668509, 0.35490196078431374
0x000e5f83cc, Normal, 14, 95, 131, 204, 220.1834862385321, 0.5165876777251186, 0.5862745098039216
0x000e61a119, Normal, 14, 97, 161, 25, 88.23529411764707, 0.7311827956989247, 0.36470588235294116
0x000e6241b2, Normal, 14, 98, 65, 178, 257.5221238938053, 0.46502057613168724, 0.4764705882352941
0x000e64009e, Normal, 14, 100, 0, 158, 277.9746835443038, 1, 0.30980392156862746
0x000e6445ed, Normal, 14, 100, 69, 237, 251.07142857142856, 0.823529411764706, 0.6
0x000e6479f8, Normal, 14, 100, 121, 248, 231.48648648648648, 0.9135802469135802, 0.6823529411764706
0x000e64acdf, Normal, 14, 100, 172, 223, 204.8780487804878, 0.6577540106951871, 0.6333333333333333
0x000e671256, Normal, 14, 103, 18, 86, 312, 0.7024793388429753, 0.2372549019607843
0x000e68ed29, Normal, 14, 104, 237, 41, 100.71428571428572, 0.8448275862068967, 0.5450980392156863
0x000e70729c, Normal, 14, 112, 114, 156, 237.27272727272728, 0.18181818181818188, 0.5254901960784314
0x000e70a65f, Normal, 14, 112, 166, 95, 105.63380281690141, 0.285140562248996, 0.5117647058823529
0x000e729750, Normal, 14, 114, 151, 80, 91.26760563380282, 0.3073593073593074, 0.45294117647058824
0x000e747293, Normal, 14, 116, 114, 147, 243.63636363636363, 0.13253012048192764, 0.5117647058823529
0x000e77f1e8, Normal, 14, 119, 241, 232, 175.5737704918033, 0.8133333333333331, 0.7058823529411764
0x000e79c671, Normal, 14, 121, 198, 113, 114.3529411764706, 0.4271356783919599, 0.6098039215686275
0x000e7a163d, Normal, 14, 122, 22, 61, 336.6, 0.6944444444444445, 0.2823529411764706
0x000e7caf00, Normal, 14, 124, 175, 0, 77.48571428571428, 1, 0.3431372549019608
0x000e83a7e3, Normal, 14, 131, 167, 227, 217.5, 0.6315789473684209, 0.7019607843137254
0x000e868c66, Normal, 14, 134, 140, 102, 69.47368421052632, 0.15702479338842976, 0.47450980392156866
0x000e877de2, Normal, 14, 135, 125, 226, 245.94059405940595, 0.6352201257861635, 0.6882352941176471
0x000e87d92f, Normal, 14, 135, 217, 47, 88.94117647058823, 0.6910569105691056, 0.5176470588235293
0x000e87f66e, Normal, 14, 135, 246, 110, 108.97058823529412, 0.883116883116883, 0.6980392156862745
0x000e8e57ea, Normal, 14, 142, 87, 234, 262.44897959183675, 0.7777777777777777, 0.6294117647058823
0x000e90e0ed, Normal, 14, 144, 224, 237, 188.38709677419354, 0.7209302325581396, 0.7470588235294118
0x000e9140cd, Normal, 14, 145, 64, 205, 274.46808510638294, 0.5850622406639004, 0.5274509803921569
0x000e981459, Normal, 14, 152, 20, 89, 328.6363636363636, 0.7674418604651161, 0.33725490196078434
0x000e9b1b2d, Normal, 14, 155, 27, 45, 351.5625, 0.7032967032967034, 0.35686274509803917
0x000e9c49d3, Normal, 14, 156, 73, 211, 276.0869565217392, 0.6106194690265486, 0.5568627450980392
0x000e9d7d79, Normal, 14, 157, 125, 121, 6.666666666666663, 0.15517241379310354, 0.5450980392156863
0x000e9dd2b1, Normal, 14, 157, 210, 177, 142.64150943396226, 0.3706293706293705, 0.7196078431372549
0x000ea2c86f, Normal, 14, 162, 200, 111, 85.6179775280899, 0.44723618090452266, 0.6098039215686275
0x000ea2e623, Normal, 14, 162, 230, 35, 80.92307692307693, 0.7959183673469388, 0.5196078431372549
0x000ea2ecca, Normal, 14, 162, 236, 202, 152.43243243243242, 0.6607142857142859, 0.7803921568627451
0x000ea308ac, Normal, 14, 163, 8, 172, 296.70731707317077, 0.9111111111111111, 0.35294117647058826
0x000ea54982, Normal, 14, 165, 73, 130, 322.82608695652175, 0.38655462184873957, 0.4666666666666667
0x000ea9180b, Normal, 14, 169, 24, 11, 4.936708860759493, 0.8777777777777779, 0.3529411764705882
0x000eab4e6d, Normal, 14, 171, 78, 109, 340, 0.3734939759036144, 0.48823529411764705
0x000eafcae6, Normal, 14, 175, 202, 230, 210.54545454545456, 0.523809523809524, 0.7941176470588236
0x000eb1ac69, Normal, 14, 177, 172, 105, 55.83333333333335, 0.31578947368421056, 0.5529411764705883
0x000eb1fb47, Normal, 14, 177, 251, 71, 84.66666666666666, 0.9574468085106381, 0.6313725490196078
0x000eb6a2f4, Normal, 14, 182, 162, 244, 254.63414634146343, 0.7884615384615389, 0.7960784313725491
0x000eb7cada, Normal, 14, 183, 202, 218, 207.42857142857144, 0.3211009174311925, 0.7862745098039216
0x000eb8b1bb, Normal, 14, 184, 177, 187, 282.00000000000006, 0.06849315068493143, 0.7137254901960783
0x000eba1760, Normal, 14, 186, 23, 96, 333.1288343558282, 0.7799043062200957, 0.40980392156862744
0x000ebde478, Normal, 14, 189, 228, 120, 81.66666666666667, 0.6666666666666667, 0.6823529411764706
0x000ec02abf, Normal, 14, 192, 42, 191, 300.4, 0.6410256410256411, 0.4588235294117647
0x000ec1960c, Normal, 14, 193, 150, 12, 45.74585635359117, 0.8829268292682926, 0.4019607843137255
0x000ec30d7e, Normal, 14, 195, 13, 126, 322.74725274725273, 0.8749999999999999, 0.40784313725490196
0x000ec3425a, Normal, 14, 195, 66, 90, 348.83720930232556, 0.5180722891566264, 0.5117647058823529
0x000ec38b2a, Normal, 14, 195, 139, 42, 38.03921568627451, 0.6455696202531646, 0.46470588235294114
0x000ec495a3, Normal, 14, 196, 149, 163, 342.1276595744681, 0.2848484848484849, 0.6764705882352942
0x000ec922e0, Normal, 14, 201, 34, 224, 292.7368421052632, 0.753968253968254, 0.5058823529411764
0x000ecba287, Normal, 14, 203, 162, 135, 23.823529411764703, 0.3953488372093022, 0.6627450980392157
0x000ecc9305, Normal, 14, 204, 147, 5, 42.81407035175879, 0.9521531100478468, 0.4098039215686275
0x000ecdd953, Normal, 14, 205, 217, 83, 65.37313432835819, 0.638095238095238, 0.5882352941176471
0x000ecdf953, Normal, 14, 205, 249, 83, 75.90361445783131, 0.9325842696629213, 0.6509803921568628
0x000ed0668f, Normal, 14, 208, 102, 143, 336.79245283018867, 0.53, 0.607843137254902
0x000ed46e6f, Normal, 14, 212, 110, 111, 359.4117647058824, 0.5425531914893617, 0.6313725490196078
0x000ed63290, Normal, 14, 214, 50, 144, 325.609756097561, 0.6666666666666667, 0.5176470588235295
0x000ed6c757, Normal, 14, 214, 199, 87, 52.91338582677165, 0.6076555023923446, 0.5901960784313726
0x000edb58f0, Normal, 14, 219, 88, 240, 291.7105263157895, 0.835164835164835, 0.6431372549019607
0x000edc551f, Normal, 14, 220, 85, 31, 17.14285714285714, 0.7529880478087649, 0.49215686274509807
0x000ee3f9c6, Normal, 14, 227, 249, 198, 85.88235294117649, 0.8095238095238093, 0.8764705882352941
0x000ee3fa03, Normal, 14, 227, 250, 3, 65.58704453441295, 0.9762845849802373, 0.496078431372549
0x000ee5612e, Normal, 14, 229, 97, 46, 16.721311475409834, 0.778723404255319, 0.5392156862745098
0x000ee63690, Normal, 14, 230, 54, 144, 329.3181818181818, 0.7787610619469026, 0.5568627450980392
0x000ee8a750, Normal, 14, 232, 167, 80, 34.3421052631579, 0.7676767676767677, 0.611764705882353
0x000ee8c3b8, Normal, 14, 232, 195, 184, 13.749999999999986, 0.5106382978723404, 0.8156862745098039
0x000eeb7c1a, Normal, 14, 235, 124, 26, 28.133971291866025, 0.8393574297188754, 0.5117647058823529
0x000eec06d8, Normal, 14, 236, 6, 216, 305.2173913043478, 0.9504132231404958, 0.47450980392156866
0x000ef22cbe, Normal, 14, 242, 44, 190, 315.75757575757575, 0.8839285714285713, 0.5607843137254902
0x000ef25106, Normal, 14, 242, 81, 6, 19.06779661016949, 0.9516129032258064, 0.48627450980392156
0x000ef32f30, Normal, 14, 243, 47, 48, 359.6938775510204, 0.8909090909090908, 0.5686274509803921
0x000ef34f18, Normal, 14, 243, 79, 24, 15.068493150684933, 0.9012345679012344, 0.5235294117647058
0x000ef5b3c9, Normal, 14, 245, 179, 201, 340, 0.7674418604651162, 0.8313725490196078
0x000ef67629, Normal, 14, 246, 118, 41, 22.53658536585366, 0.9192825112107623, 0.5627450980392157
0x000ef897e9, Normal, 14, 248, 151, 233, 309.2783505154639, 0.8738738738738738, 0.7823529411764706
0x000efb2c3c, Normal, 14, 251, 44, 60, 355.3623188405797, 0.9627906976744185, 0.5784313725490196
0x000efc1b2c, Normal, 14, 252, 27, 44, 355.46666666666664, 0.9740259740259742, 0.5470588235294118
0x000efca9ef, Normal, 14, 252, 169, 239, 309.3975903614458, 0.9325842696629213, 0.8254901960784313
0x000effca25, Normal, 14, 255, 202, 37, 45.412844036697244, 0.9999999999999999, 0.5725490196078431
0x000f04c57b, Normal, 15, 4, 197, 123, 156.99481865284974, 0.9601990049751242, 0.3941176470588236
0x000f06463a, Normal, 15, 6, 70, 58, 168.75, 0.8421052631578946, 0.14901960784313728
0x000f06e469, Normal, 15, 6, 228, 105, 146.75675675675677, 0.9487179487179487, 0.45882352941176474
0x000f0acd50, Normal, 15, 10, 205, 80, 141.53846153846155, 0.9069767441860466, 0.4215686274509804
0x000f0c4454, Normal, 15, 12, 68, 84, 193.33333333333334, 0.75, 0.18823529411764706
0x000f0db38c, Normal, 15, 13, 179, 140, 165.90361445783134, 0.8645833333333333, 0.3764705882352941
0x000f0fb5cb, Normal, 15, 15, 181, 203, 187.0212765957447, 0.8623853211009174, 0.42745098039215684
0x000f171c9b, Normal, 15, 23, 28, 155, 237.72727272727272, 0.7415730337078651, 0.34901960784313724
0x000f175684, Normal, 15, 23, 86, 132, 205.3211009174312, 0.7032258064516129, 0.303921568627451
0x000f1899aa, Normal, 15, 24, 153, 170, 186.98630136986304, 0.7525773195876289, 0.3803921568627451
0x000f18c6e8, Normal, 15, 24, 198, 232, 189.8076923076923, 0.8188976377952756, 0.5019607843137255
0x000f199a44, Normal, 15, 25, 154, 68, 140, 0.7206703910614526, 0.3509803921568627
0x000f200eaf, Normal, 15, 32, 14, 175, 246.70807453416148, 0.8518518518518517, 0.37058823529411766
0x000f215af5, Normal, 15, 33, 90, 245, 223.86792452830187, 0.913793103448276, 0.5450980392156863
0x000f22a288, Normal, 15, 34, 162, 136, 167.8125, 0.653061224489796, 0.38431372549019605
0x000f250000, Normal, 15, 37, 0, 0, 0, 0.9999999999999998, 0.07254901960784314
0x000f282508, Normal, 15, 40, 37, 8, 54.37500000000001, 0.6666666666666666, 0.09411764705882353
0x000f33323f, Normal, 15, 51, 50, 63, 244.61538461538464, 0.11504424778761066, 0.22156862745098038
0x000f3468e0, Normal, 15, 52, 104, 224, 221.86046511627907, 0.735042735042735, 0.5411764705882353
