row, id, palette, design, pose, facing, color, r, g, b, hue, sat, lum, mint
11859, 0x007684a26f, Normal, 118, Pouncing, Right, Chartreuse, 132, 162, 111, 95.29, 21.52%, 53.53%, 11925
11860, 0x00768980f8, Normal, 118, Pouncing, Right, Blue, 137, 128, 248, 244.50, 89.55%, 73.73%, 13327
11861, 0x00768b7e2a, Normal, 118, Pouncing, Right, Orange, 139, 126, 42, 51.96, 53.59%, 35.49%, 589
11862, 0x00768d3a11, Normal, 118, Pouncing, Right, Red, 141, 58, 17, 19.84, 78.48%, 30.98%, 6452
11863, 0x00769245a4, Normal, 118, Pouncing, Right, Purple, 146, 69, 164, 288.63, 40.77%, 45.69%, 16253
11864, 0x007692545f, Normal, 118, Pouncing, Right, Fuscia, 146, 84, 95, 349.35, 26.96%, 45.10%, 15349
11865, 0x007693816e, Normal, 118, Pouncing, Right, Orange, 147, 129, 110, 30.81, 14.62%, 50.39%, 16283
11866, 0x007694d431, Normal, 118, Pouncing, Right, Yellow, 148, 212, 49, 83.56, 65.46%, 51.18%, 7431
11867, 0x007695b05b, Normal, 118, Pouncing, Right, Yellow, 149, 176, 91, 79.06, 34.98%, 52.35%, 20622
11868, 0x007695eb11, Normal, 118, Pouncing, Right, Yellow, 149, 235, 17, 83.67, 86.51%, 49.41%, 11682
11869, 0x0076963e23, Normal, 118, Pouncing, Right, Red, 150, 62, 35, 14.09, 62.16%, 36.27%, 22607
11870, 0x0076967517, Normal, 118, Pouncing, Right, Orange, 150, 117, 23, 44.41, 73.41%, 33.92%, 9827
11871, 0x00769810ea, Normal, 118, Pouncing, Right, Purple, 152, 16, 234, 277.43, 87.20%, 49.02%, 24994
11872, 0x00769ada1a, Normal, 118, Pouncing, Right, Yellow, 154, 218, 26, 80.00, 78.69%, 47.84%, 15800
11873, 0x00769d4ca4, Normal, 118, Pouncing, Right, Purple, 157, 76, 164, 295.23, 36.67%, 47.06%, 10768
11874, 0x00769f36d4, Normal, 118, Pouncing, Right, Purple, 159, 54, 212, 279.87, 64.75%, 52.16%, 5970
11875, 0x00769f37e6, Normal, 118, Pouncing, Right, Purple, 159, 55, 230, 275.66, 77.78%, 55.88%, 16783
11876, 0x00769f87c0, Normal, 118, Pouncing, Right, Blue, 159, 135, 192, 265.26, 31.15%, 64.12%, 15626
11877, 0x0076a4d555, Normal, 118, Pouncing, Right, Yellow, 164, 213, 85, 82.97, 60.38%, 58.43%, 3490
11878, 0x0076a5129b, Normal, 118, Pouncing, Right, Magenta, 165, 18, 155, 304.08, 80.33%, 35.88%, 3629
11879, 0x0076a6262f, Normal, 118, Pouncing, Right, Fuscia, 166, 38, 47, 355.78, 62.75%, 40.00%, 25118
11880, 0x0076a6837b, Normal, 118, Pouncing, Right, Red, 166, 131, 123, 11.16, 19.46%, 56.67%, 14552
11881, 0x0076a972f9, Normal, 118, Pouncing, Right, Blue, 169, 114, 249, 264.44, 91.84%, 71.18%, 5724
11882, 0x0076ac34ad, Normal, 118, Pouncing, Right, Purple, 172, 52, 173, 299.50, 53.78%, 44.12%, 25349
11883, 0x0076b1923e, Normal, 118, Pouncing, Right, Orange, 177, 146, 62, 43.83, 48.12%, 46.86%, 6377
11884, 0x0076b1a068, Normal, 118, Pouncing, Right, Orange, 177, 160, 104, 46.03, 31.88%, 55.10%, 21307
11885, 0x0076b83092, Normal, 118, Pouncing, Right, Magenta, 184, 48, 146, 316.76, 58.62%, 45.49%, 8658
11886, 0x0076b8d1e1, Normal, 118, Pouncing, Right, Cyan, 184, 209, 225, 203.41, 40.59%, 80.20%, 1343
11887, 0x0076ba5c7b, Normal, 118, Pouncing, Right, Fuscia, 186, 92, 123, 340.21, 40.52%, 54.51%, 18446
11888, 0x0076bdf974, Normal, 118, Pouncing, Right, Yellow, 189, 249, 116, 87.07, 91.72%, 71.57%, 22230
11889, 0x0076be7c84, Normal, 118, Pouncing, Right, Fuscia, 190, 124, 132, 352.73, 33.67%, 61.57%, 23701
11890, 0x0076c382bd, Normal, 118, Pouncing, Right, Magenta, 195, 130, 189, 305.54, 35.14%, 63.73%, 4608
11891, 0x0076c3847f, Normal, 118, Pouncing, Right, Red, 195, 132, 127, 4.41, 36.17%, 63.14%, 23783
11892, 0x0076c529bc, Normal, 118, Pouncing, Right, Magenta, 197, 41, 188, 303.46, 65.55%, 46.67%, 10338
11893, 0x0076c7eac5, Normal, 118, Pouncing, Right, Chartreuse, 199, 234, 197, 116.76, 46.84%, 84.51%, 11665
11894, 0x0076c8b3f2, Normal, 118, Pouncing, Right, Blue, 200, 179, 242, 260.00, 70.79%, 82.55%, 22878
11895, 0x0076cba6c8, Normal, 118, Pouncing, Right, Magenta, 203, 166, 200, 304.86, 26.24%, 72.35%, 11755
11896, 0x0076cf5b43, Normal, 118, Pouncing, Right, Red, 207, 91, 67, 10.29, 59.32%, 53.73%, 116
11897, 0x0076d4a67d, Normal, 118, Pouncing, Right, Red, 212, 166, 125, 28.28, 50.29%, 66.08%, 22888
11898, 0x0076d56cf0, Normal, 118, Pouncing, Right, Purple, 213, 108, 240, 287.73, 81.48%, 68.24%, 7016
11899, 0x0076d6683c, Normal, 118, Pouncing, Right, Red, 214, 104, 60, 17.14, 65.25%, 53.73%, 4758
11900, 0x0076d76406, Normal, 118, Pouncing, Right, Red, 215, 100, 6, 26.99, 94.57%, 43.33%, 11217
11901, 0x0076d79d57, Normal, 118, Pouncing, Right, Orange, 215, 157, 87, 32.81, 61.54%, 59.22%, 10665
11902, 0x0076d9ec0c, Normal, 118, Pouncing, Right, Yellow, 217, 236, 12, 65.09, 90.32%, 48.63%, 2265
11903, 0x0076dd1a68, Normal, 118, Pouncing, Right, Fuscia, 221, 26, 104, 336.00, 78.95%, 48.43%, 6795
11904, 0x0076e051dd, Normal, 118, Pouncing, Right, Magenta, 224, 81, 221, 301.26, 69.76%, 59.80%, 4860
11905, 0x0076e13a13, Normal, 118, Pouncing, Right, Red, 225, 58, 19, 11.36, 84.43%, 47.84%, 19375
11906, 0x0076e1a3a3, Normal, 118, Pouncing, Right, Red, 225, 163, 163, 0.00, 50.82%, 76.08%, 3589
11907, 0x0076e63611, Normal, 118, Pouncing, Right, Red, 230, 54, 17, 10.42, 86.23%, 48.43%, 25198
11908, 0x0076e7cc93, Normal, 118, Pouncing, Right, Orange, 231, 204, 147, 40.71, 63.64%, 74.12%, 391
11909, 0x0076e815ae, Normal, 118, Pouncing, Right, Magenta, 232, 21, 174, 316.49, 83.40%, 49.61%, 13759
11910, 0x0076ea8f2b, Normal, 118, Pouncing, Right, Orange, 234, 143, 43, 31.41, 81.97%, 54.31%, 4263
11911, 0x0076eaed4a, Normal, 118, Pouncing, Right, Yellow, 234, 237, 74, 61.10, 81.91%, 60.98%, 22111
11912, 0x0076ebfe4c, Normal, 118, Pouncing, Right, Yellow, 235, 254, 76, 66.40, 98.89%, 64.71%, 5218
11913, 0x0076eccc18, Normal, 118, Pouncing, Right, Orange, 236, 204, 24, 50.94, 84.80%, 50.98%, 24709
11914, 0x0076ed4ec3, Normal, 118, Pouncing, Right, Magenta, 237, 78, 195, 315.85, 81.54%, 61.76%, 10378
11915, 0x0076ee3221, Normal, 118, Pouncing, Right, Red, 238, 50, 33, 4.98, 85.77%, 53.14%, 15124
11916, 0x0076ef66a3, Normal, 118, Pouncing, Right, Fuscia, 239, 102, 163, 333.28, 81.07%, 66.86%, 12348
11917, 0x0076f084be, Normal, 118, Pouncing, Right, Magenta, 240, 132, 190, 327.78, 78.26%, 72.94%, 8514
11918, 0x0076f1d76a, Normal, 118, Pouncing, Right, Orange, 241, 215, 106, 48.44, 82.82%, 68.04%, 15897
11919, 0x0076f2bf60, Normal, 118, Pouncing, Right, Orange, 242, 191, 96, 39.04, 84.88%, 66.27%, 20269
11920, 0x0076f2d90e, Normal, 118, Pouncing, Right, Orange, 242, 217, 14, 53.42, 89.76%, 50.20%, 4109
11921, 0x0076f708b9, Normal, 118, Pouncing, Right, Magenta, 247, 8, 185, 315.56, 93.73%, 50.00%, 10444
11922, 0x0076f8ffd6, Normal, 118, Pouncing, Right, Yellow, 248, 255, 214, 70.24, 100.00%, 91.96%, 13998
11923, 0x0076fc6489, Normal, 118, Pouncing, Right, Fuscia, 252, 100, 137, 345.39, 96.20%, 69.02%, 22434
11924, 0x0076fd1fcf, Normal, 118, Pouncing, Right, Magenta, 253, 31, 207, 312.43, 98.23%, 55.69%, 19957
11925, 0x0076fe2589, Normal, 118, Pouncing, Right, Fuscia, 254, 37, 137, 332.35, 99.09%, 57.06%, 25439
11926, 0x0076fea248, Normal, 118, Pouncing, Right, Red, 254, 162, 72, 29.67, 98.91%, 63.92%, 6344
11927, 0x0076feb750, Normal, 118, Pouncing, Right, Orange, 254, 183, 80, 35.52, 98.86%, 65.49%, 13370
11928, 0x0076ff284f, Normal, 118, Pouncing, Right, Fuscia, 255, 40, 79, 349.12, 100.00%, 57.84%, 23246
11929, 0x0076ff4f0a, Normal, 118, Pouncing, Right, Red, 255, 79, 10, 16.90, 100.00%, 51.96%, 14722
11930, 0x0076ffb3ba, Normal, 118, Pouncing, Right, Fuscia, 255, 179, 186, 354.47, 100.00%, 85.10%, 1342
11931, 0x0076fff109, Normal, 118, Pouncing, Right, Orange, 255, 241, 9, 56.59, 100.00%, 51.76%, 19596
11932, 0x007702af0d, Normal, 119, Stalking, Right, Green, 2, 175, 13, 123.82, 97.74%, 34.71%, 18139
11933, 0x00770514c2, Normal, 119, Stalking, Right, Sky Blue, 5, 20, 194, 235.24, 94.97%, 39.02%, 11492
11934, 0x0077054324, Normal, 119, Stalking, Right, Lime Green, 5, 67, 36, 150.00, 86.11%, 14.12%, 3440
11935, 0x00770e482b, Normal, 119, Stalking, Right, Lime Green, 14, 72, 43, 150.00, 67.44%, 16.86%, 12830
11936, 0x00770f79af, Normal, 119, Stalking, Right, Cyan, 15, 121, 175, 200.25, 84.21%, 37.25%, 4364
11937, 0x0077100e0c, Normal, 119, Stalking, Right, Orange, 16, 14, 12, 30.00, 14.29%, 5.49%, 13244
11938, 0x0077119404, Normal, 119, Stalking, Right, Chartreuse, 17, 148, 4, 114.58, 94.74%, 29.80%, 19306
11939, 0x007717f0be, Normal, 119, Stalking, Right, Lime Green, 23, 240, 190, 166.18, 87.85%, 51.57%, 18854
11940, 0x007718afd5, Normal, 119, Stalking, Right, Cyan, 24, 175, 213, 192.06, 79.75%, 46.47%, 7260
11941, 0x00771a7590, Normal, 119, Stalking, Right, Cyan, 26, 117, 144, 193.73, 69.41%, 33.33%, 5614
11942, 0x00771ab580, Normal, 119, Stalking, Right, Lime Green, 26, 181, 128, 159.48, 74.88%, 40.59%, 20141
11943, 0x00771edd90, Normal, 119, Stalking, Right, Lime Green, 30, 221, 144, 155.81, 76.10%, 49.22%, 15742
11944, 0x0077240c02, Normal, 119, Stalking, Right, Red, 36, 12, 2, 17.65, 89.47%, 7.45%, 15647
11945, 0x0077264c70, Normal, 119, Stalking, Right, Cyan, 38, 76, 112, 209.19, 49.33%, 29.41%, 10974
11946, 0x007727ad57, Normal, 119, Stalking, Right, Green, 39, 173, 87, 141.49, 63.21%, 41.57%, 14252
11947, 0x007729f4d0, Normal, 119, Stalking, Right, Lime Green, 41, 244, 208, 169.36, 90.22%, 55.88%, 20311
11948, 0x00772a0b56, Normal, 119, Stalking, Right, Blue, 42, 11, 86, 264.80, 77.32%, 19.02%, 16115
11949, 0x00772a18c0, Normal, 119, Stalking, Right, Blue, 42, 24, 192, 246.43, 77.78%, 42.35%, 18920
11950, 0x00772bf98f, Normal, 119, Stalking, Right, Green, 43, 249, 143, 149.13, 94.50%, 57.25%, 17838
11951, 0x0077319d7f, Normal, 119, Stalking, Right, Lime Green, 49, 157, 127, 163.33, 52.43%, 40.39%, 1849
11952, 0x007732e5fd, Normal, 119, Stalking, Right, Cyan, 50, 229, 253, 187.09, 98.07%, 59.41%, 23401
11953, 0x007732e8f7, Normal, 119, Stalking, Right, Cyan, 50, 232, 247, 184.57, 92.49%, 58.24%, 21551
11954, 0x007734e0d0, Normal, 119, Stalking, Right, Lime Green, 52, 224, 208, 174.42, 73.50%, 54.12%, 5143
11955, 0x007738130b, Normal, 119, Stalking, Right, Red, 56, 19, 11, 10.67, 67.16%, 13.14%, 10376
11956, 0x00773d58d8, Normal, 119, Stalking, Right, Sky Blue, 61, 88, 216, 229.55, 66.52%, 54.31%, 9410
11957, 0x0077409353, Normal, 119, Stalking, Right, Green, 64, 147, 83, 133.73, 39.34%, 41.37%, 13604
11958, 0x00774b3b6c, Normal, 119, Stalking, Right, Blue, 75, 59, 108, 259.59, 29.34%, 32.75%, 16840
11959, 0x00774deeac, Normal, 119, Stalking, Right, Lime Green, 77, 238, 172, 155.40, 82.56%, 61.76%, 1795
11960, 0x00774e9882, Normal, 119, Stalking, Right, Lime Green, 78, 152, 130, 162.16, 32.17%, 45.10%, 3339
11961, 0x0077508614, Normal, 119, Stalking, Right, Yellow, 80, 134, 20, 88.42, 74.03%, 30.20%, 19401
11962, 0x007750aaa8, Normal, 119, Stalking, Right, Lime Green, 80, 170, 168, 178.67, 36.00%, 49.02%, 12050
11963, 0x00775163a8, Normal, 119, Stalking, Right, Sky Blue, 81, 99, 168, 227.59, 34.94%, 48.82%, 16600
11964, 0x0077548d76, Normal, 119, Stalking, Right, Lime Green, 84, 141, 118, 155.79, 25.33%, 44.12%, 23660
11965, 0x007755bc83, Normal, 119, Stalking, Right, Green, 85, 188, 131, 146.80, 43.46%, 53.53%, 16772
11966, 0x007755d3d9, Normal, 119, Stalking, Right, Cyan, 85, 211, 217, 182.73, 63.46%, 59.22%, 17560
11967, 0x0077586873, Normal, 119, Stalking, Right, Cyan, 88, 104, 115, 204.44, 13.30%, 39.80%, 1223
11968, 0x00775ba74c, Normal, 119, Stalking, Right, Chartreuse, 91, 167, 76, 110.11, 37.45%, 47.65%, 7306
11969, 0x0077626b07, Normal, 119, Stalking, Right, Yellow, 98, 107, 7, 65.40, 87.72%, 22.35%, 19922
11970, 0x00776b6022, Normal, 119, Stalking, Right, Orange, 107, 96, 34, 50.96, 51.77%, 27.65%, 15966
11971, 0x00776c6d54, Normal, 119, Stalking, Right, Yellow, 108, 109, 84, 62.40, 12.95%, 37.84%, 9634
11972, 0x007770d33e, Normal, 119, Stalking, Right, Chartreuse, 112, 211, 62, 99.87, 62.87%, 53.53%, 15818
11973, 0x0077765dd7, Normal, 119, Stalking, Right, Blue, 118, 93, 215, 252.30, 60.40%, 60.39%, 6273
11974, 0x00777c31ac, Normal, 119, Stalking, Right, Purple, 124, 49, 172, 276.59, 55.66%, 43.33%, 4101
11975, 0x007786efc0, Normal, 119, Stalking, Right, Lime Green, 134, 239, 192, 153.14, 76.64%, 73.14%, 24950
11976, 0x00778ccd11, Normal, 119, Stalking, Right, Yellow, 140, 205, 17, 80.74, 84.68%, 43.53%, 15606
11977, 0x00778cd0c8, Normal, 119, Stalking, Right, Lime Green, 140, 208, 200, 172.94, 41.98%, 68.24%, 11808
11978, 0x007791c468, Normal, 119, Stalking, Right, Chartreuse, 145, 196, 104, 93.26, 43.81%, 58.82%, 2833
11979, 0x0077935743, Normal, 119, Stalking, Right, Red, 147, 87, 67, 15.00, 37.38%, 41.96%, 328
11980, 0x007793c96f, Normal, 119, Stalking, Right, Chartreuse, 147, 201, 111, 96.00, 45.45%, 61.18%, 15023
11981, 0x007794a3f5, Normal, 119, Stalking, Right, Sky Blue, 148, 163, 245, 230.72, 82.91%, 77.06%, 10
11982, 0x007797d2f6, Normal, 119, Stalking, Right, Cyan, 151, 210, 246, 202.74, 84.07%, 77.84%, 15535
11983, 0x0077988ee9, Normal, 119, Stalking, Right, Blue, 152, 142, 233, 246.59, 67.41%, 73.53%, 11890
11984, 0x00779b30f9, Normal, 119, Stalking, Right, Purple, 155, 48, 249, 271.94, 94.37%, 58.24%, 20940
11985, 0x00779d610a, Normal, 119, Stalking, Right, Orange, 157, 97, 10, 35.51, 88.02%, 32.75%, 19732
11986, 0x00779e0fe9, Normal, 119, Stalking, Right, Purple, 158, 15, 233, 279.36, 87.90%, 48.63%, 16356
11987, 0x0077a553fd, Normal, 119, Stalking, Right, Blue, 165, 83, 253, 268.94, 97.70%, 65.88%, 19689
11988, 0x0077a5cadc, Normal, 119, Stalking, Right, Cyan, 165, 202, 220, 199.64, 44.00%, 75.49%, 4335
11989, 0x0077a64eb2, Normal, 119, Stalking, Right, Purple, 166, 78, 178, 292.80, 39.37%, 50.20%, 7768
11990, 0x0077aa5c2d, Normal, 119, Stalking, Right, Red, 170, 92, 45, 22.56, 58.14%, 42.16%, 11615
11991, 0x0077accf2a, Normal, 119, Stalking, Right, Yellow, 172, 207, 42, 72.73, 66.27%, 48.82%, 2638
11992, 0x0077af1b5f, Normal, 119, Stalking, Right, Fuscia, 175, 27, 95, 332.43, 73.27%, 39.61%, 5962
11993, 0x0077b0fe2d, Normal, 119, Stalking, Right, Yellow, 176, 254, 45, 82.39, 99.05%, 58.63%, 21306
11994, 0x0077b17df3, Normal, 119, Stalking, Right, Blue, 177, 125, 243, 266.44, 83.10%, 72.16%, 6720
11995, 0x0077b3de62, Normal, 119, Stalking, Right, Yellow, 179, 222, 98, 80.81, 65.26%, 62.75%, 11793
11996, 0x0077b42a87, Normal, 119, Stalking, Right, Magenta, 180, 42, 135, 319.57, 62.16%, 43.53%, 21267
11997, 0x0077b518b8, Normal, 119, Stalking, Right, Purple, 181, 24, 184, 298.88, 76.92%, 40.78%, 5106
11998, 0x0077b6f835, Normal, 119, Stalking, Right, Yellow, 182, 248, 53, 80.31, 93.30%, 59.02%, 13711
11999, 0x0077b731ca, Normal, 119, Stalking, Right, Purple, 183, 49, 202, 292.55, 60.96%, 49.22%, 10122
