row, id, palette, design, pose, facing, face, fur, color, hue, mint, timestamp, block
20000, 0x00c8e3440f, Inverted, 72, Standing, Right, Smile, Eyepatch, Orange, 15°, 14880, 2021-03-12 17:52:41 UTC, 12025126
20001, 0x00c8e7ae11, Inverted, 72, Standing, Right, Smile, Eyepatch, Orange, 44°, 1877, 2017-08-21 18:01:27 UTC, 4186815
20002, 0x00c8eadece, Inverted, 72, Standing, Right, Smile, Eyepatch, Orange, 34°, 12028, 2021-03-12 17:37:27 UTC, 12025044
20003, 0x00c8ece14c, Inverted, 72, Standing, Right, Smile, Eyepatch, Yellow, 56°, 8401, 2021-03-12 17:01:41 UTC, 12024884
20004, 0x00c8f03c5a, Inverted, 72, Standing, Right, Smile, Eyepatch, Red, 350°, 15108, 2021-03-12 17:53:50 UTC, 12025133
20005, 0x00c8f0dcd6, Inverted, 72, Standing, Right, Smile, Eyepatch, Red, 14°, 3188, 2017-12-17 08:45:59 UTC, 4747599
20006, 0x00c8f17b41, Inverted, 72, Standing, Right, Smile, Eyepatch, Orange, 20°, 16844, 2021-03-12 18:05:03 UTC, 12025183
20007, 0x00c8f5f2e9, Inverted, 72, Standing, Right, Smile, Eyepatch, Yellow, 45°, 8314, 2021-03-12 17:00:17 UTC, 12024878
20008, 0x00c8fc5afb, Inverted, 72, Standing, Right, Smile, Eyepatch, Magenta, 300°, 20947, 2021-03-12 18:23:02 UTC, 12025278
20009, 0x00c900e9c1, Inverted, 73, Sleeping, Right, Smile, Eyepatch, Cyan, 170°, 11685, 2021-03-12 17:36:30 UTC, 12025036
20010, 0x00c9011c9e, Inverted, 73, Sleeping, Right, Smile, Eyepatch, Blue, 230°, 20875, 2021-03-12 18:22:25 UTC, 12025275
20011, 0x00c90389fb, Inverted, 73, Sleeping, Right, Smile, Eyepatch, Sky Blue, 208°, 21302, 2021-03-12 18:24:35 UTC, 12025285
20012, 0x00c9058e56, Inverted, 73, Sleeping, Right, Smile, Eyepatch, Teal, 155°, 20893, 2021-03-12 18:22:25 UTC, 12025275
20013, 0x00c906b31d, Inverted, 73, Sleeping, Right, Smile, Eyepatch, Green, 128°, 13732, 2021-03-12 17:46:17 UTC, 12025091
20014, 0x00c907e01c, Inverted, 73, Sleeping, Right, Smile, Eyepatch, Green, 126°, 17883, 2021-03-12 18:12:58 UTC, 12025213
